X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X1*X2,X1*X3,X1*X4,X1*X5,X1*X6,X1*X7,X1*X8,X1*X9,X1*X10,X1*X11,X1*X12,X2*X3,X2*X4,X2*X5,X2*X6,X2*X7,X2*X8,X2*X9,X2*X10,X2*X11,X2*X12,X3*X4,X3*X5,X3*X6,X3*X7,X3*X8,X3*X9,X3*X10,X3*X11,X3*X12,X4*X5,X4*X6,X4*X7,X4*X8,X4*X9,X4*X10,X4*X11,X4*X12,X5*X6,X5*X7,X5*X8,X5*X9,X5*X10,X5*X11,X5*X12,X6*X7,X6*X8,X6*X9,X6*X10,X6*X11,X6*X12,X7*X8,X7*X9,X7*X10,X7*X11,X7*X12,X8*X9,X8*X10,X8*X11,X8*X12,X9*X10,X9*X11,X9*X12,X10*X11,X10*X12,X11*X12,language
7.07147563279846,-6.51289966399678,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509,-46.05581127281450,54.10244439238850,78.85249169057430,-54.14849762914320,88.28044718934480,-82.80536655565590,24.23109286425730,10.343554912356200,-19.890312420484400,6.127700595572340,-37.084754532576100,-49.82889147920990,-72.62393216132950,49.87130697008630,-81.30717331050670,76.26456938013060,-22.317078466894600,-9.526517351026690,18.319176337018400,-5.64367343145074,34.15542920269320,85.31240993759630,-58.5845637620432,95.51274206585390,-89.5891204598863,26.2162029804138,11.190941186205500,-21.51980806975660,6.6297068612076700,-40.122889122303400,-85.38502981008270,139.2066067379260,-130.57312762790600,38.20923344384640,16.31042010773030,-31.36439593553670,9.662574603706220,-58.47776041637350,-95.59404469409660,89.66538076608000,-26.23851881135690,-11.200467171024500,21.538126222052300,-6.635350219157990,40.15704264221890,-146.18503297443500,42.77769976402710,18.260566661695300,-35.11446296304970,10.817875107395700,-65.46962219592000,-40.12466205308930,-17.12806135533680,32.93669288765540,-10.146959402005900,61.40925014308020,5.0121346302707300,-9.638168360330620,2.9692751301885300,-17.97000973289880,-4.114256185145840,1.2674979428725000,-7.670879043263930,-2.4373564301320500,14.750845526812200,-4.5443612452640200,ES
10.9829671733676,-5.15744504970454,3.95206022055212,11.5293811273129,-7.63804669170403,12.1360978188533,-12.0362473181582,3.49194278632722,0.595440752357685,-4.50881099351802,2.33214701045696,-6.22185741204842,-56.64404967935220,43.40534766949590,126.62681445052200,-83.88841608363440,133.29036395724400,-132.19370918586500,38.35189299350970,6.539706236829760,-49.52012313272740,25.613894059316200,-68.33445571390170,-20.382533420620800,-59.46214962121690,39.39280609954110,-62.591257618575000,62.076284148054600,-18.0095030371948,-3.0709529606394900,23.25394493857290,-12.027920054264500,32.088887709736600,45.56480852083770,-30.18602049300320,47.96258942261950,-47.567974230820200,13.800368178287700,2.353217711088430,-17.81909256947070,9.216785428506500,-24.589155176103900,-88.06195137686720,139.92169715191000,-138.77048267364400,40.259939258337500,6.865063372665690,-51.98380037528760,26.88821172848170,-71.73416542330290,-92.69608179548890,91.93341900898970,-26.671622046726400,-4.548004268651380,34.43850889255910,-17.81304775778820,47.522837422350600,-146.0730748250790,42.37855923270630,7.226327215944470,-54.71937126405580,28.303164246852000,-75.50907016757710,-42.02988699709290,-7.166872158687290,54.26916422881350,-28.07029820016330,74.88781458973050,2.079245039880670,-15.744510023728100,8.143723929819780,-21.726370107559000,-2.6847298102189700,1.3886553705152200,-3.7047474584923500,-10.515210079248500,28.053179099545500,-14.510286162998200,ES
7.82710836372117,-5.4774719375507,7.81625728354177,9.18759183446928,-7.17251058863673,11.7152993936345,-13.8472137647846,4.57407482690652,-1.68755928601376,-7.20404059404916,-0.0118469028342711,-6.46314403041117,-42.87276641445110,61.178692757006300,71.91227689003080,-56.1400176171972,91.69691786741410,-108.38364267258000,35.80177933396650,-13.208709401833600,-56.386806386269,-0.09272699225831540,-50.58772869636580,-42.81332992727630,-50.32477644697540,39.287225471042900,-64.1702236686377,75.84772480987340,-25.054366504637500,9.243558632093470,39.45993019088040,0.0648910778216098,35.40169005492550,71.81258159437940,-56.06218812971230,91.56979421436810,-108.23338544575700,35.75214568127310,-13.1903975607136,-56.30863476416730,-0.09259844056578310,-50.51759660228080,-65.89809971680330,107.63538904731900,-127.22254811548600,42.02473252993780,-15.50460591636280,-66.1877845370713,-0.10884450774390000,-59.38072931880450,-84.02810894989290,99.31928735103380,-32.807600129203700,12.104036847885900,51.671057441786400,0.08497203602136000,46.35696899400840,-162.2242550221080,53.58665604609680,-19.770262280159300,-84.39749240318240,-0.13879001359078300,-75.71766734044840,-63.338191904294700,23.36799417417980,99.75589007598460,0.16404659599678400,89.49653698169500,-7.71902244906788,-32.95182073325300,-0.054188620031046900,-29.56290441217490,12.157245601307700,0.019992350888476900,10.90693872536480,0.08534556893184510,46.56075196026860,0.07656823933218040,ES
6.74408266350702,-5.68892029059513,6.54678865900131,9.00018318158033,-6.92496340078943,11.710765707178,-12.3743884463117,6.16987885877346,-0.544746654449008,-6.01923700122678,1.35855949477968,-6.35644130804511,-38.36654870587590,44.1520838968151,60.69797936328340,-46.70252561668460,78.97837198217170,-83.4538985922723,41.610173047392600,-3.6738164682730000,-40.59423190751350,9.162237536086500,-42.868365627186900,-37.24415884043060,-51.20132472076540,39.395564802379600,-66.62161264997050,70.39690951592860,-35.09994903019030,3.0990202957287800,34.24295951018000,-7.728736675832790,36.161287933314900,58.92229718210440,-45.33627185628740,76.66790811997440,-81.01250594239030,40.39289294003000,-3.5663412193756700,-39.40667253547250,8.894201893002160,-41.614277867117200,-62.32593913284440,105.3990365611710,-111.3717627768370,55.53003993712090,-4.902819677594110,-54.17423562438730,12.227284316092300,-57.20913615537010,-81.09662391742760,85.6921870978601,-42.72618528431070,3.7723506447618700,41.68299593417300,-9.407974779144260,44.01812341747850,-144.91356386436700,72.25400575676680,-6.379400440021390,-70.48987425734350,15.909771942626900,-74.43879488994430,-76.34847766514910,6.740906706980760,74.48437680359260,-16.81134291582870,78.65707388193180,-3.361020866672510,-37.13796311981610,8.3821475052271,-39.21847284354180,3.2789592187539700,-0.7400707396511650,3.46265013675905,-8.17749157934581,38.260926717511500,-8.635603692054450,ES
5.83684250980682,-5.32655674992234,7.4722647123844,8.84743979530141,-6.77324443641384,12.6772177022118,-12.3150606993062,4.41634401027015,0.193499859703288,-3.6448119000719,2.15123861667119,-6.81630976946318,-31.09027286884520,43.6144323177747,51.64111270017180,-39.534361055772800,73.99492319034540,-71.88106980056170,25.777504457075500,1.129428206757810,-21.27419303858940,12.55644100652440,-39.78572662241420,-39.801442040957600,-47.12639016119430,36.07807087165410,-67.52591952195130,65.59686969359280,-23.523906997883600,-1.0306879838115700,19.41429742852530,-11.458694574323500,36.30746081209570,66.11041217737620,-50.611475390569100,94.72752648745210,-92.02139349429770,33.00009150569190,1.4458821735122100,-27.234999344186000,16.074624403270800,-50.93327095904080,-59.92587237003170,112.16092039224800,-108.95675811259400,39.07333774620510,1.71197835912411,-32.247253851084300,19.032954146325800,-60.30689031145030,-85.86589427071310,83.41291636567450,-29.91297749685190,-1.310621848182150,24.687201923937000,-14.570864991766700,46.16853222288980,-156.1207055010570,55.986954466053800,2.4530398468060200,-46.20607394082370,27.271720272945600,-86.41184287319790,-54.38754455549430,-2.3829625175532300,44.88607978693900,-26.492634142997200,83.9432685562129,0.8545619463887300,-16.0967432034439,9.500609779397650,-30.10316882251460,-0.7052705913087870,0.4162643705141710,-1.3189549840852800,-7.840860109937370,24.844166962315700,-14.663508799262300,ES
6.26708877521173,-4.22773802771982,7.22774080341415,10.0694181264418,-6.95387058136825,9.38477050978184,-15.3415381099221,6.71853321639703,-0.450951561924955,-7.17758524476969,2.53871288959457,-3.55053616672548,-26.49560953805870,45.29689325921660,63.10593731313690,-43.58052426476800,58.81518991979180,-96.14678128317580,42.105644106369000,-2.8261534719040800,-44.98256392062150,15.910339053863500,-22.251525356468500,-30.556994649096200,-42.57086193016930,29.39914309669270,-39.676351165628200,64.86000407103050,-28.404198369460500,1.9065050670097800,30.344950086513500,-10.733013024801400,15.01073677085990,72.77914425912150,-50.260774142616600,67.83068874422800,-110.88466098421700,48.559816667246100,-3.25936100448834,-51.87772574360520,18.349158740276100,-25.662355126239400,-70.02143048095980,94.49917828369370,-154.48036193154700,67.65172015228960,-4.5408198317943800,-72.27410696776510,25.563361588315,-35.75183323581270,-65.26047956086420,106.68307053552700,-46.71981048344870,3.135858800092010,49.911998878866800,-17.65388087749210,24.68996899787630,-143.97681442869100,63.051892398232600,-4.232076919693380,-67.35999033655990,23.825237859070200,-33.32096711139910,-103.07263338213300,6.918290573000590,110.11519756984900,-38.94776054586560,54.47068591247570,-3.029733047778930,-48.22284488050640,17.056426875636400,-23.854395172164100,3.236743276978400,-1.1448365428416900,1.6011198300559000,-18.22182817706060,25.48427600130990,-9.01379193143767,ES
10.421390959921,-4.26105285733239,7.47247218031419,9.17296126288463,-7.4190834347818,11.3887717744723,-14.5089586423527,6.55709310237008,0.0141102660405277,-8.55991015751888,2.5964145600032,-4.76350834189944,-44.406097727149300,77.87355402818750,95.59501558073140,-77.3171690381347,118.68684321508900,-151.2035304332820,68.3340307803999,0.14704859895683600,-89.2061703333032,27.05825122382460,-49.6423827717791,-31.840598935264600,-39.08647279941390,31.613106668564400,-48.52815851112170,61.82343967991450,-27.940120299648500,-0.06012458942971080,36.474229635204400,-11.063459679721100,20.297560831177300,68.54469784800510,-55.43889456983690,85.10228025269170,-108.4177898203100,48.99769579119050,0.1054385704446750,-63.963690518048700,19.40163556818660,-35.59518356553810,-68.0549649533625,104.46876231906800,-133.0901155910970,60.14796102516880,0.1294329237987570,-78.51972428869340,23.816810181299000,-43.69547749567140,-84.49424801449800,107.64317471941300,-48.64762081611590,-0.10468524104164300,63.5066876528688,-19.26301625194600,35.340865830831100,-165.23921866301200,74.67723684685940,0.1606985996126570,-97.48686319396980,29.56997285579340,-54.25050935168770,-95.13659263634370,-0.2047252664146100,124.19538245769600,-37.671271469488800,69.11354552512110,0.09252232812695100,-56.12812785077460,17.024932002290200,-31.234767691751200,-0.12078260960560700,0.036636100193144800,-0.06721436999047410,-22.225075365301300,40.77520344125090,-12.368042415604400,ES
8.78729307194009,-5.52466662162611,8.75221532378824,10.001286136164,-8.81064703237427,11.8916190344042,-13.2654905516799,6.96857834987611,0.903084613382524,-5.96950802128757,1.76050711639704,-6.10170631078892,-48.54686472899380,76.9082810788523,87.88423237480440,-77.42173762689190,104.49514155517100,-116.5677532206640,61.23494025513800,7.935669166551950,-52.45581647835110,15.470091987016900,-53.6174815918086,-48.353071864617500,-55.25377168979720,48.67588757468730,-65.69723075646660,73.28741287036250,-38.499072209746900,-4.989241420058550,32.97954171273680,-9.726214903093960,33.70989319018090,87.53340977852540,-77.11267996923550,104.07801033756400,-116.10242968398100,60.99049821880470,7.903990991923910,-52.24641957938990,15.408337361768400,-53.4034474745422,-88.11780201551930,118.93148458533100,-132.6719667439310,69.69474603938860,9.032007623605660,-59.70275781302320,17.607335415839800,-61.02491073303760,-104.77285795559900,116.87755496214700,-61.39768415820350,-7.9567597688816,52.59522813249170,-15.511206800557400,53.759980599571800,-157.74815994506600,82.86767894812380,10.73913817817720,-70.98711521197180,20.935279935551100,-72.55916690772180,-92.44161025892270,-11.979860406193400,79.18845225456760,-23.35399051873020,80.94212741489600,6.293215884923690,-41.59898435655630,12.268231776127200,-42.5202184946661,-5.390970843488360,1.589886888568600,-5.510357084652520,-10.50936135286600,36.424184765795400,-10.742097382308600,ES
6.75466873114216,-4.6215686833778,10.1726246288567,14.3119377323524,-7.48551222902424,10.1260991877187,-12.3354028244226,5.02238012418246,-0.454546815549509,-9.48712866625829,1.31320337433791,-3.97176185149286,-31.217165474437900,68.71270949418500,96.67239828277440,-50.56215538997230,68.39844555172750,-83.32155974417000,33.92451398072510,-3.070313161832510,-64.08241135029730,8.870253770270650,-26.827935585822100,-47.01348341248180,-66.14360322229290,34.59480889670000,-46.798462890738100,57.00891139020160,-23.211274697940800,2.100719327872720,43.845416739155100,-6.069059589746140,18.355770190694000,145.58997026279200,-76.14730606058000,103.00900599123300,-125.48342257859000,51.09078774673890,-4.623934130827320,-96.5089987275115,13.358724988487500,-40.40324243044980,-107.13218491655700,144.92410104625400,-176.54351712662000,71.87999160550370,-6.505445720583640,-135.7791947303040,18.794484923439200,-56.84360830629850,-75.79903930198080,92.33680869215550,-37.59508783837610,3.4025157464598800,71.01601764960290,-9.829999917802320,29.730671910121800,-124.90951252056900,50.85711929589860,-4.602786139716000,-96.06760588118090,13.297627622192600,-40.21845445821400,-61.953081969164200,5.607018072361710,117.02755374542300,-16.198892612849100,48.99328236083900,-2.2829068919262800,-47.647966448977300,6.595406526284060,-19.947697780923900,4.312344123956170,-0.5969124119741670,1.8053517017171000,-12.4585293773083,37.68061571684900,-5.215731065447010,ES
9.80357677497061,-4.48560517101498,9.09275348349136,12.236940063672,-9.27652350981552,9.97229623944254,-14.0033464049568,6.09932943738871,-0.420891712411646,-9.93510576486665,2.55685070282917,-5.88719697038317,-43.974974676250500,89.14150687128900,119.9657814049220,-90.94311043329630,97.76417180612570,-137.28288158750300,59.79524441527850,-4.126244216576420,-97.3995721333233,25.06628216732330,-57.71558748852580,-40.786502044313300,-54.8900816270075,41.61082182467050,-44.73178357853670,62.81348304558820,-27.359183664074700,1.887954041631030,44.56496179346660,-11.46902273412380,26.40764117313450,111.26747939122900,-84.34914145856460,90.67563136959900,-127.32897680420700,55.459698988777600,-3.8270645842036400,-90.33746755234630,23.248813134917300,-53.53083076045140,-113.51626218885700,122.03039137924000,-171.35811064829300,74.6371287539159,-5.150426658077590,-121.57529377091500,31.28802880227820,-72.04127646961020,-92.50824051203360,129.9023721416720,-56.580572920046200,3.9044118652731500,92.16324220028920,-23.71868565588310,54.61272110267420,-139.64551869376200,60.82432001159260,-4.1972568408951900,-99.0758178574436,25.497672648639300,-58.7088722086096,-85.41102294970440,5.893892447875730,139.124727595311,-35.80446609747410,82.44045853048770,-2.567157211465300,-60.59748305522140,15.595074758774000,-35.9079537851637,4.181603678365540,-1.07615727069469,2.477872414169230,-25.40258215758140,58.48992455935930,-15.052683711418000,ES
